2024-08-08 08:10:54.917 | INFO     | __main__:main:10 - Starting main process
2024-08-08 08:10:54.917 | INFO     | src.scraper:get_driver:11 - Initializing WebDriver
2024-08-08 08:10:56.985 | INFO     | src.scraper:get_soup:15 - Fetching URL: https://pricecheck.uk.com/new-lines
2024-08-08 08:10:58.981 | INFO     | src.scraper:scrape_product:23 - Scraping product page: https://pricecheck.uk.com/products/tweezerman-mini-slant-tweezer-lisbon-sea-actwe006
2024-08-08 08:10:59.882 | DEBUG    | src.scraper:scrape_product:48 - Scraped product info: {'product_name': 'TWEEZERMAN STUDIO COLLECTION MINI SLANT TWEEZER LISBON SEA', 'pricecheck_sku': 'ACTWE006', 'barcode': '038097023893', 'inner_quantity': '1', 'case_quantity': '74', 'pallet_case_quantity': '24', 'cases_per_layer': '4', 'languages': 'EN, DE, ES, FR', 'country_of_origin': 'India', 'tariff_code': '82032000', 'vat': '20%', 'piece_price_(excl._vat)': 'Please login for prices'}
2024-08-08 08:10:59.884 | INFO     | src.scraper:scrape_product:23 - Scraping product page: https://pricecheck.uk.com/products/old-spice-50ml-deo-stk-krakengard-cgold240
2024-08-08 08:11:00.777 | DEBUG    | src.scraper:scrape_product:48 - Scraped product info: {'product_name': 'OLD SPICE 50ML DEODORANT STICK KRAKENGARD', 'pricecheck_sku': 'CGOLD240', 'barcode': '8001841858432', 'case_barcode': '8001841858449', 'inner_quantity': '1', 'case_quantity': '6', 'pallet_case_quantity': '648', 'cases_per_layer': '72', 'languages': 'EN, SI, BG, CZ, EE, HR, HU, KZ, LT, LV, PL, RU, SK, UA', 'country_of_origin': 'Poland', 'tariff_code': '33072000', 'expiry_date': 'Jul 21, 2026', 'vat': '20%', 'piece_price_(excl._vat)': 'Please login for prices'}
2024-08-08 08:11:00.778 | INFO     | src.scraper:scrape_product:23 - Scraping product page: https://pricecheck.uk.com/products/old-spice-150ml-a-p-b-spray-cgold238
2024-08-08 08:11:01.709 | DEBUG    | src.scraper:scrape_product:48 - Scraped product info: {'product_name': 'OLD SPICE 150ML ANTIPERSPIRANT & DEODRANT BODY SPRAY RESTART', 'pricecheck_sku': 'CGOLD238', 'barcode': '8006540796115', 'case_barcode': '8006540796139', 'inner_quantity': '1', 'case_quantity': '6', 'pallet_case_quantity': '462', 'cases_per_layer': '66', 'languages': 'EN, AT, CH, DE, ES, PT, TR', 'country_of_origin': 'United Kingdom', 'tariff_code': '33072000', 'expiry_date': 'Jul 30, 2025', 'vat': '20%', 'piece_price_(excl._vat)': 'Please login for prices'}
2024-08-08 08:11:01.710 | INFO     | src.scraper:scrape_product:23 - Scraping product page: https://pricecheck.uk.com/products/pixi-80ml-hydrating-milky-mist-cospix007
2024-08-08 08:11:02.432 | DEBUG    | src.scraper:scrape_product:48 - Scraped product info: {'product_name': 'PIXI 80ML HYDRATING MILKY MIST', 'pricecheck_sku': 'COSPIX007', 'barcode': '885190820023', 'inner_quantity': '1', 'case_quantity': '22', 'pallet_case_quantity': '168', 'cases_per_layer': '28', 'languages': 'EN, FR', 'tariff_code': '33049900', 'vat': '20%', 'piece_price_(excl._vat)': 'Please login for prices'}
