2024-08-19 14:25:50.254 | INFO     | __main__:main:11 - Starting main process
2024-08-19 14:25:50.262 | INFO     | src.scraper:get_driver:12 - Initializing WebDriver
2024-08-19 14:25:54.086 | INFO     | src.scraper:get_soup:17 - Fetching URL: https://pricecheck.uk.com/baby-child/cosmetics/cosmetic-gift-sets
2024-08-19 14:25:57.851 | INFO     | src.scraper:scrape_product:26 - Scraping product page: https://pricecheck.uk.com/products/clinique-high-impact-mascara-set-3pc-gscoscli072
2024-08-19 14:26:01.117 | DEBUG    | src.scraper:scrape_product:51 - Scraped product info: {'product_name': 'CLINIQUE HIGH IMPACT MASCARA SET 3PC (7ML MASC, 15ML TAKE THE DAY OFF BALM & LIPSTICK BLACK HONEY)', 'pricecheck_sku': 'GSCOSCLI072', 'barcode': '192333248249', 'inner_quantity': '1', 'case_quantity': '6', 'pallet_case_quantity': '168', 'cases_per_layer': '28', 'languages': 'EN', 'country_of_origin': 'Italy', 'tariff_code': '33049900', 'vat': '20%', 'piece_price_(excl._vat)': 'Please login for prices'}
2024-08-19 14:26:01.121 | INFO     | src.scraper:scrape_product:26 - Scraping product page: https://pricecheck.uk.com/products/mua-sincere-matte-lip-set-gscosmua015
2024-08-19 14:26:04.554 | DEBUG    | src.scraper:scrape_product:51 - Scraped product info: {'product_name': 'MUA SINCERE MATTE LIP SET 2PC (INTENSE COLOUR LIP LINER SINCERE & MATTE LIPSTICK SINCERE)', 'pricecheck_sku': 'GSCOSMUA015', 'barcode': '5055402983975', 'case_barcode': '15055402983989', 'inner_quantity': '6', 'case_quantity': '36', 'pallet_case_quantity': '72', 'cases_per_layer': '18', 'languages': 'EN', 'country_of_origin': 'China', 'tariff_code': '33041000', 'vat': '20%', 'piece_price_(excl._vat)': 'Please login for prices'}
2024-08-19 14:26:04.557 | INFO     | src.scraper:scrape_product:26 - Scraping product page: https://pricecheck.uk.com/products/estee-lauder-sumptuous-masc-2pc-gscosest014
2024-08-19 14:26:08.141 | DEBUG    | src.scraper:scrape_product:51 - Scraped product info: {'product_name': 'ESTEE LAUDER SUMPTUOUS EXTREME MASCARA 2PC SET', 'pricecheck_sku': 'GSCOSEST014', 'barcode': '887167555396', 'inner_quantity': '1', 'case_quantity': '119', 'pallet_case_quantity': '40', 'cases_per_layer': '8', 'languages': 'EN, FR', 'country_of_origin': 'Belgium', 'tariff_code': '33042000', 'vat': '20%', 'piece_price_(excl._vat)': 'Please login for prices'}
2024-08-19 14:26:08.170 | INFO     | src.scraper:get_soup:17 - Fetching URL: https://pricecheck.uk.com/baby-child/cosmetics/make-up-remover
2024-08-19 14:26:09.975 | INFO     | src.scraper:scrape_product:26 - Scraping product page: https://pricecheck.uk.com/products/clarins-125ml-eye-m-up-remover-coscla794
2024-08-19 14:26:13.008 | DEBUG    | src.scraper:scrape_product:51 - Scraped product info: {'product_name': 'CLARINS 125ML EYE MAKE UP REMOVER', 'pricecheck_sku': 'COSCLA794', 'barcode': '3666057014857', 'case_barcode': '3666057014857', 'inner_quantity': '1', 'case_quantity': '56', 'pallet_case_quantity': '72', 'cases_per_layer': '12', 'languages': 'EN, DE, ES, FI, FR, NL, PL, RU', 'country_of_origin': 'France', 'tariff_code': '33049900', 'vat': '20%', 'piece_price_(excl._vat)': 'Please login for prices'}
2024-08-19 14:26:13.010 | INFO     | src.scraper:scrape_product:26 - Scraping product page: https://pricecheck.uk.com/products/clarins-125ml-eye-make-up-remover-gentle-coscla808
